id,City,Country,Longitude,Latitude
3899,Kilkenny,Ireland,-7.2584,52.655184
3900,Birmingham,United Kingdom,-1.8886845,52.4608207
3901,Dunleer,Ireland,-8.5176583,51.8863277
3902,Edinburgh,United Kingdom,-3.1859102,55.9309486
3903,Edinburgh,United Kingdom,-3.1859102,55.9309486
3904,Hatton,United Kingdom,-1.6462357,52.300713
3905,Boyle,Ireland,-8.2969737,53.9735591
3906,Milton,United Kingdom,-0.934063,53.248446
3907,Moycullen,Ireland,-9.159604,53.302644
3908,Glasnevin,Ireland,-6.266734,53.3829319
3909,Burnside,United Kingdom,-3.5420426,55.9206837
3910,Preston,United Kingdom,-2.70309,53.763201
3911,Belfast,United Kingdom,-5.9308088,54.5940619
3912,Crossmolina,Ireland,-6.473025,54.0086093
3913,Blarney,Ireland,-8.8562835,53.510243
3914,Milton,United Kingdom,-0.934063,53.248446
3915,Clonskeagh,Ireland,-6.2387374,53.3141205
3916,Ballybofey,Ireland,-7.74208,54.70972
3917,Kilcullen,Ireland,-8.5047067,51.8830697
3918,Merton,United Kingdom,-0.2050566,51.4255297
3919,Wirral,United Kingdom,-3.1605843,53.3758568
3920,Bradford,United Kingdom,-1.7937455,53.7832102
3921,Ford,United Kingdom,-1.875716,51.962948
3922,Killorglin,Ireland,-9.7850991,52.1058991
3923,Kinlough,Ireland,-6.1136478,53.2121335
3924,Claremorris,Ireland,-8.334953,51.8610022
3925,Donnybrook,Ireland,-6.2324705,53.3177535
3926,Newport,United Kingdom,1.6993747,52.6915552
3927,Valleymount,Ireland,-6.3077823,53.3655256
3928,Skibbereen,Ireland,-9.268589,51.549106
3929,Malahide,Ireland,-6.1479779,53.450694
3930,Linton,United Kingdom,-2.0215836,54.0542238
3931,Malahide,Ireland,-6.1479779,53.450694
3932,Kildare,Ireland,-6.9140788,53.169971
3933,Raphoe,Ireland,-8.2755058,52.2627273
3934,East End,United Kingdom,-2.0098528,50.7842082
3935,Denton,United Kingdom,-2.114613,53.455203
3936,Church End,United Kingdom,0.1405602,52.216745
3937,Eadestown,Ireland,-6.590926,53.1936864
3938,Tullich,United Kingdom,-3.1269422,57.4694803
3939,Birmingham,United Kingdom,-1.8886845,52.4608207
3940,Milltown,Ireland,-7.9027266,53.4148582
3941,Edinburgh,United Kingdom,-3.1859102,55.9309486
3942,Nenagh,Ireland,-8.2001004,52.86326
3943,Athy,Ireland,-6.9858993,53.0018699
3944,Ballybofey,Ireland,-7.74208,54.70972
3945,Weston,United Kingdom,-0.964804,50.994689
3946,Old Kilcullen,Ireland,-6.7449927,53.1310185
3947,Donegal,Ireland,-8.5946591,54.632283
3948,Brampton,United Kingdom,1.580316,52.382748
3949,Manorhamilton,Ireland,-8.1722002,54.3051891
3950,Bayside,Ireland,-9.1097137,53.2582868
3951,London,United Kingdom,-0.0983812,51.5267946
3952,Dalkey,Ireland,-6.1072403,53.2780047
3953,Kinsale,Ireland,-6.251714,53.3169419
3954,London,United Kingdom,-0.1255489,51.5195403
3955,Piltown,Ireland,-6.3025448,53.6920618
3956,Kirkton,United Kingdom,-4.031512,57.961476
3957,Aberdeen,United Kingdom,-2.2508745,56.968436
3958,Church End,United Kingdom,0.1405602,52.216745
3959,Bayside,Ireland,-9.1097137,53.2582868
3960,Clonskeagh,Ireland,-6.2387374,53.3141205
3961,Youghal,Ireland,-7.8434254,51.949401
3962,Newton,United Kingdom,-3.8847449,57.5842033
3963,Liverpool,United Kingdom,-1.3347302,54.7598905
3964,Dunlewy,Ireland,-6.1157412,53.2774963
3965,Watergrasshill,Ireland,-8.337871,52.0097259
3966,Balally,Ireland,-6.5899765,52.176031
3967,Newmarket on Fergus,Ireland,-8.8950821,52.7604883
3968,Ratoath,Ireland,-6.4671298,53.5050031
3969,Virginia,Ireland,-6.2633149,53.377533
3970,Kildare,Ireland,-6.9140788,53.169971
3971,Skibbereen,Ireland,-9.268589,51.549106
3972,Ballymun,Ireland,-6.264963,53.3897152
3973,Mullagh,Ireland,-8.4977746,51.8895954
3974,Clones,Ireland,-7.2314132,54.1794814
3975,Monaghan,Ireland,-7.0943023,54.2694844
3976,Merton,United Kingdom,-0.2050566,51.4255297
3977,Longford,Ireland,-7.8004329,53.7283566
3978,Dungarvan,Ireland,-6.1822287,53.3788495
3979,Old Kilcullen,Ireland,-6.7449927,53.1310185
3980,Portarlington,Ireland,-7.185387,53.158984
3981,Milton,United Kingdom,-2.955445,57.6727414
3982,Tralee,Ireland,-7.0833118,52.2413206
3983,Crossmolina,Ireland,-6.473025,54.0086093
3984,Mullagh,Ireland,-8.4977746,51.8895954
3985,Monasterevin,Ireland,-7.0625888,53.1387595
3986,Watergrasshill,Ireland,-8.337871,52.0097259
3987,Ballivor,Ireland,-6.1191333,53.1915379
3988,Stradbally,Ireland,-8.5054897,52.7107501
3989,Longford,Ireland,-7.8004329,53.7283566
3990,Raphoe,Ireland,-8.2755058,52.2627273
3991,Norton,United Kingdom,-1.4631269,53.3326454
3992,Whitegate,Ireland,-6.3539424,53.3666338
3993,London,United Kingdom,-0.1284654,51.5142805
3994,Monkstown,Ireland,-8.9775014,52.8314927
3995,Donegal,Ireland,-8.5946591,54.632283
3996,Dunmanway,Ireland,-9.1115941,51.7203863
3997,Manorhamilton,Ireland,-8.1722002,54.3051891
3998,Halton,United Kingdom,-1.48003,53.800245
3999,Virginia,Ireland,-6.2633149,53.377533
4000,Leixlip,Ireland,-6.4887534,53.3653866
4001,Balrothery,Ireland,-6.1884248,53.5879156
4002,Tullich,United Kingdom,-3.1269422,57.4694803
4003,Sutton,United Kingdom,-0.193961,51.3614279
4004,Seaton,United Kingdom,-0.672296,52.574095
4005,Stradbally,Ireland,-8.5054897,52.7107501
4006,Ballymahon,Ireland,-7.7655701,53.5650926
4007,Ballyboden,Ireland,-6.3049392,53.3021194
4008,Bundoran,Ireland,-8.2817353,54.4771768
4009,Walton,United Kingdom,-1.585418,52.177639
4010,Greystones,Ireland,-6.0704904,53.1286984
4011,Glasnevin,Ireland,-6.266734,53.3829319
4012,Rathangan,Ireland,-6.9898366,53.2265199
4013,Seaton,United Kingdom,-0.672296,52.574095
4014,Upton,United Kingdom,-0.7009333,53.3723602
4015,Glasnevin,Ireland,-6.266734,53.3829319
4016,Sutton,United Kingdom,1.3443099,51.195454
4017,Eadestown,Ireland,-6.590926,53.1936864
4018,Sheffield,United Kingdom,-1.4730092,53.3788422
4019,Halton,United Kingdom,-1.48003,53.800245
4020,Kirkton,United Kingdom,-4.031512,57.961476
4021,Ashley,United Kingdom,-2.2685462,51.4139633
4022,Kilmacanoge,Ireland,-6.139018,53.171935
4023,Moycullen,Ireland,-9.159604,53.302644
4024,East End,United Kingdom,-2.0098528,50.7842082
4025,Ballymahon,Ireland,-7.7655701,53.5650926
4026,Edinburgh,United Kingdom,-3.1859102,55.9309486
4027,Dungarvan,Ireland,-6.1822287,53.3788495
4028,Claremorris,Ireland,-8.334953,51.8610022
4029,Ballymun,Ireland,-6.264963,53.3897152
4030,Dunlewy,Ireland,-6.1157412,53.2774963
4031,Wirral,United Kingdom,-3.1605843,53.3758568
4032,Lucan,Ireland,-9.4904891,52.6396679
4033,Blarney,Ireland,-8.8562835,53.510243
4034,Ratoath,Ireland,-6.4671298,53.5050031
4035,Daingean,Ireland,-7.1297243,52.2509369
4036,Burnside,United Kingdom,-3.5420426,55.9206837
4037,Ballyboden,Ireland,-6.3049392,53.3021194
4038,Donnybrook,Ireland,-6.2324705,53.3177535
4039,Nenagh,Ireland,-8.2001004,52.86326
4040,Carrigaline,Ireland,-8.3929404,51.8113447
4041,London,United Kingdom,-0.1255489,51.5195403
4042,Belfast,United Kingdom,-5.9308088,54.5940619
4043,Stradbally,Ireland,-8.5054897,52.7107501
4044,Donegal,Ireland,-8.5946591,54.632283
4045,Granard,Ireland,-7.5011999,53.776647
4046,Farranacoush,Ireland,-8.5171384,51.876873
4047,Macroom,Ireland,-8.958931,51.904635
4048,Seaton,United Kingdom,-0.672296,52.574095
4049,Milton,United Kingdom,-0.934063,53.248446
4050,Kingston,United Kingdom,-2.355369,50.887101
4051,East End,United Kingdom,-2.0098528,50.7842082
4052,Fairview,Ireland,-6.4202878,54.0026343
4053,Portarlington,Ireland,-7.185387,53.158984
4054,Swords,Ireland,-6.2071246,53.4562426
4055,Church End,United Kingdom,0.1405602,52.216745
4056,Longwood,Ireland,-6.2892907,53.310122
4057,Cavan,Ireland,-7.297914,54.026345
4058,Ferbane,Ireland,-8.4824714,51.8862378
4059,Aghada,Ireland,-8.4627451,54.25645
4060,Cill Airne,Ireland,-6.2890702,53.3201497
4061,Beaumont,Ireland,-6.2057463,53.3870149
4062,Monasterevin,Ireland,-7.0625888,53.1387595
4063,Loughrea,Ireland,-6.3506335,53.2911347
4064,Church End,United Kingdom,-0.198414,51.598282
4065,Kanturk,Ireland,-8.9342111,52.182304
4066,London,United Kingdom,-0.1255489,51.5195403
4067,Twyford,United Kingdom,-0.922509,52.683916
4068,Upton,United Kingdom,-1.2780726,53.6190091
4069,Kanturk,Ireland,-8.9342111,52.182304
4070,Castleblayney,Ireland,-6.64937,54.10269
4071,Old Kilcullen,Ireland,-6.7449927,53.1310185
4072,Fairview,Ireland,-6.4202878,54.0026343
4073,Charlton,United Kingdom,-1.407848,51.59119
4074,Daingean,Ireland,-7.1297243,52.2509369
4075,Gorey,Ireland,-6.308522,52.665267
4076,Norton,United Kingdom,-1.1202549,52.2679288
4077,Sallins,Ireland,-6.6633404,53.2492381
4078,Castlepollard,Ireland,-7.2979911,53.6785169
4079,Aberdeen,United Kingdom,-2.2508745,56.968436
4080,Kinloch,United Kingdom,-6.2823331,57.013064
4081,London,United Kingdom,-0.0829051,51.5116933
4082,Ballina,Ireland,-9.151825,54.11215
4083,Bailieborough,Ireland,-6.9711886,53.916791
4084,Dublin,Ireland,-6.2427004,53.3347733
4085,London,United Kingdom,-0.1284654,51.5142805
4086,Manchester,United Kingdom,-2.2294364,53.4508777
4087,Swinford,Ireland,-8.9480659,53.940892
4088,Dungloe,Ireland,-6.3695384,53.3734053
4089,Weston,United Kingdom,-0.964804,50.994689
4090,Rathnew,Ireland,-6.374155,53.3223974
4091,Crossmolina,Ireland,-6.473025,54.0086093
4092,Carrigtwohill,Ireland,-8.259128,51.908209
4093,Portumna,Ireland,-8.2215941,53.0917381
4094,Marston,United Kingdom,-2.244703,52.721723
4095,Granard,Ireland,-7.5011999,53.776647
4096,Castleblayney,Ireland,-6.64937,54.10269
4097,Manchester,United Kingdom,-2.2294364,53.4508777
4098,Killumney,Ireland,-8.6340751,52.6638144
4099,Glasnevin,Ireland,-6.266734,53.3829319
4100,Monasterevin,Ireland,-7.0625888,53.1387595
4101,Kinnegad,Ireland,-9.1327273,53.806868
4102,Rathnew,Ireland,-6.374155,53.3223974
4103,Gorey,Ireland,-6.308522,52.665267
4104,Cavan,Ireland,-7.297914,54.026345
4105,Newtown,United Kingdom,-1.3218754,51.3684218
4106,Fairview,Ireland,-6.4202878,54.0026343
4107,Midleton,Ireland,-8.1722173,51.9138694
4108,Church End,United Kingdom,0.1405602,52.216745
4109,Eadestown,Ireland,-6.590926,53.1936864
4110,Prosperous,Ireland,-6.7515223,53.2888321
4111,Cluain Meala,Ireland,-6.2611953,53.3881832
4112,Aston,United Kingdom,-2.569913,52.684744
4113,Sandymount,Ireland,-6.2152673,53.3323703
4114,Cherryville,Ireland,-7.1111732,52.2513095
4115,Cashel,Ireland,-7.888894,52.516323
4116,Boyle,Ireland,-8.2969737,53.9735591
4117,Gort,Ireland,-8.9791425,52.8638391
4118,Kinnegad,Ireland,-9.1327273,53.806868
4119,Watergrasshill,Ireland,-8.337871,52.0097259
4120,Belfast,United Kingdom,-5.9308088,54.5940619
4121,Ballivor,Ireland,-6.1191333,53.1915379
4122,Gweedore,Ireland,-9.0288689,53.2737147
4123,Fairview,Ireland,-6.4202878,54.0026343
4124,Upton,United Kingdom,-0.7009333,53.3723602
4125,Castleknock,Ireland,-9.0248232,53.2760162
4126,Birmingham,United Kingdom,-1.7138034,52.454148
4127,Thomastown,Ireland,-6.7434401,53.2229873
4128,Clondalkin,Ireland,-6.4496384,53.3582341
4129,Sheffield,United Kingdom,-1.7622544,53.3992318
4130,Shankill,Ireland,-6.124065,53.231395
4131,London,United Kingdom,-0.0829051,51.5116933
4132,Watergrasshill,Ireland,-8.337871,52.0097259
4133,Church End,United Kingdom,-0.198414,51.598282
4134,Kill,Ireland,-6.5924609,53.2482376
4135,Kinnegad,Ireland,-9.1327273,53.806868
4136,Brampton,United Kingdom,1.580316,52.382748
4137,Booterstown,Ireland,-6.1979853,53.3046353
4138,Cluain Meala,Ireland,-6.2611953,53.3881832
4139,Birmingham,United Kingdom,-1.7138034,52.454148
4140,Kingscourt,Ireland,-6.2755912,53.3500473
4141,Bailieborough,Ireland,-6.9711886,53.916791
4142,Ballymahon,Ireland,-7.7655701,53.5650926
4143,Castlerea,Ireland,-8.6346959,53.7423435
4144,Askeaton,Ireland,-8.9706844,52.6004448
4145,Middleton,United Kingdom,-0.766168,52.501244
4146,Dungloe,Ireland,-6.3695384,53.3734053
4147,Marston,United Kingdom,-2.244703,52.721723
4148,Ballinroad,Ireland,-7.5717688,52.1045472
4149,Linton,United Kingdom,-2.0215836,54.0542238
4150,Balrothery,Ireland,-6.1884248,53.5879156
4151,Sandymount,Ireland,-6.2152673,53.3323703
4152,Kilmacanoge,Ireland,-6.139018,53.171935
4153,Longwood,Ireland,-6.2892907,53.310122
4154,Enniskerry,Ireland,-8.9821467,52.8498651
4155,Rathdrum,Ireland,-6.163027,53.2339841
4156,Raphoe,Ireland,-8.2755058,52.2627273
4157,Aberdeen,United Kingdom,-2.2508745,56.968436
4158,Portarlington,Ireland,-7.185387,53.158984
4159,Weston,United Kingdom,-0.964804,50.994689
4160,Cherryville,Ireland,-7.1111732,52.2513095
4161,Ballisodare,Ireland,-8.5070436,54.2109904
4162,Bayside,Ireland,-9.1097137,53.2582868
4163,Castlebellingham,Ireland,-6.391149,53.8996586
4164,Fermoy,Ireland,-9.5003786,52.4458588
4165,Dungloe,Ireland,-6.3695384,53.3734053
4166,Blessington,Ireland,-8.5111664,51.8858819
4167,Carrigtwohill,Ireland,-8.259128,51.908209
4168,Longwood,Ireland,-6.2892907,53.310122
4169,Ashford,Ireland,-6.3828795,53.385304
4170,Bailieborough,Ireland,-6.9711886,53.916791
4171,Dundrum,Ireland,-6.2508196,53.2866372
4172,Pentre,United Kingdom,-2.941678,52.753093
4173,Belmullet,Ireland,-10.0320886,54.2223118
4174,Crossmolina,Ireland,-6.473025,54.0086093
4175,Kinnegad,Ireland,-9.1327273,53.806868
4176,Eaton,United Kingdom,-0.9335791,53.2945961
4177,Sandyford,Ireland,-6.3422325,53.719155
4178,Dundrum,Ireland,-6.2508196,53.2866372
4179,Dungarvan,Ireland,-6.1822287,53.3788495
4180,Monasterevin,Ireland,-7.0625888,53.1387595
4181,Lucan,Ireland,-9.4904891,52.6396679
4182,Shankill,Ireland,-6.124065,53.231395
4183,Upton,United Kingdom,-1.2780726,53.6190091
4184,Ashford,Ireland,-6.3828795,53.385304
4185,Enniskerry,Ireland,-8.9821467,52.8498651
4186,Weston,United Kingdom,-0.964804,50.994689
4187,London,United Kingdom,-0.1365486,51.5136143
4188,Watergrasshill,Ireland,-8.337871,52.0097259
4189,Tullich,United Kingdom,-3.1269422,57.4694803
4190,Blessington,Ireland,-8.5111664,51.8858819
4191,Kiltamagh,Ireland,-8.9949917,53.8533151
4192,Belfast,United Kingdom,-5.9308088,54.5940619
4193,London,United Kingdom,-0.1284654,51.5142805
4194,Crumlin,Ireland,-6.3048641,53.3284298
4195,Walton,United Kingdom,-1.585418,52.177639
4196,Dungarvan,Ireland,-6.1822287,53.3788495
4197,Brampton,United Kingdom,1.580316,52.382748
4198,Cashel,Ireland,-7.888894,52.516323
4199,Castlemartyr,Ireland,-8.05,51.9166667
4200,Ashford,Ireland,-6.3828795,53.385304
4201,Buckland,United Kingdom,1.2986666,51.1372058
4202,Youghal,Ireland,-7.8434254,51.949401
4203,Castlepollard,Ireland,-7.2979911,53.6785169
4204,Old Kilcullen,Ireland,-6.7449927,53.1310185
4205,Ballybofey,Ireland,-7.74208,54.70972
4206,Coolock,Ireland,-6.1920933,53.3916434
4207,London,United Kingdom,-0.1284654,51.5142805
4208,Tullamore,Ireland,-7.518792,53.284466
4209,Upton,United Kingdom,-1.2780726,53.6190091
4210,Rathangan,Ireland,-6.9898366,53.2265199
4211,Kinlough,Ireland,-6.1136478,53.2121335
4212,Fermoy,Ireland,-9.5003786,52.4458588
4213,Marston,United Kingdom,-2.244703,52.721723
4214,Youghal,Ireland,-7.8434254,51.949401
4215,Ratoath,Ireland,-6.4671298,53.5050031
4216,Horton,United Kingdom,-2.3523889,51.5598572
4217,Norton,United Kingdom,-1.4631269,53.3326454
4218,Sandyford,Ireland,-6.3422325,53.719155
4219,Greenhills,Ireland,-6.336393,53.3122864
4220,Moville,Ireland,-8.4242597,51.8910459
4221,Thomastown,Ireland,-6.7434401,53.2229873
4222,Milton,United Kingdom,-2.955445,57.6727414
4223,Beaumont,Ireland,-6.2057463,53.3870149
4224,Carlton,United Kingdom,-1.90546,54.256793
4225,Birr,Ireland,-7.9139891,53.0949398
4226,Preston,United Kingdom,-2.70309,53.763201
4227,Bayside,Ireland,-9.1097137,53.2582868
4228,Blessington,Ireland,-8.5111664,51.8858819
4229,Tullyallen,Ireland,-6.4241156,53.7369009
4230,Granard,Ireland,-7.5011999,53.776647
4231,Thomastown,Ireland,-6.7434401,53.2229873
4232,Cill Airne,Ireland,-6.2890702,53.3201497
4233,Clonskeagh,Ireland,-6.2387374,53.3141205
4234,Dún Laoghaire,Ireland,-6.133718,53.291512
4235,Birmingham,United Kingdom,-1.7138034,52.454148
4236,Ashley,United Kingdom,-2.2685462,51.4139633
4237,Rathnew,Ireland,-6.374155,53.3223974
4238,Preston,United Kingdom,-2.70309,53.763201
4239,Clogherhead,Ireland,-6.2429997,53.7902634
4240,Thomastown,Ireland,-6.7434401,53.2229873
4241,Claremorris,Ireland,-8.334953,51.8610022
4242,London,United Kingdom,-0.1401487,51.4984999
4243,Hatton,United Kingdom,-1.6462357,52.300713
4244,Kingscourt,Ireland,-6.2755912,53.3500473
4245,Belfast,United Kingdom,-5.9308088,54.5940619
4246,Gweedore,Ireland,-9.0288689,53.2737147
4247,Kinnegad,Ireland,-9.1327273,53.806868
4248,Ballylinan,Ireland,-7.0472382,52.9480781
4249,Beaumont,Ireland,-6.2057463,53.3870149
4250,Kill,Ireland,-6.5924609,53.2482376
4251,Fermoy,Ireland,-9.5003786,52.4458588
4252,Carrigaline,Ireland,-8.3929404,51.8113447
4253,Lusk,Ireland,-6.1535181,53.5220275
4254,Linton,United Kingdom,-2.0215836,54.0542238
4255,Merton,United Kingdom,-0.2050566,51.4255297
4256,Glasnevin,Ireland,-6.266734,53.3829319
4257,Skibbereen,Ireland,-9.268589,51.549106
4258,Castlebridge,Ireland,-6.5853664,53.378253
4259,Whitwell,United Kingdom,-1.555363,54.3886617
4260,Ballyboden,Ireland,-6.3049392,53.3021194
4261,Listowel,Ireland,-9.4851741,52.4460804
4262,Watergrasshill,Ireland,-8.337871,52.0097259
4263,Sallins,Ireland,-6.6633404,53.2492381
4264,Rathwire,Ireland,-7.145971,53.508326
4265,Milltown,Ireland,-7.9027266,53.4148582
4266,Cluain Meala,Ireland,-6.2611953,53.3881832
4267,Ashford,Ireland,-6.3828795,53.385304
4268,Rathnew,Ireland,-6.374155,53.3223974
4269,Castleblayney,Ireland,-6.64937,54.10269
4270,Thorpe,United Kingdom,-1.9847194,54.0521127
4271,Swindon,United Kingdom,-1.7880953,51.5487433
4272,Kiltamagh,Ireland,-8.9949917,53.8533151
4273,Norton,United Kingdom,-1.1202549,52.2679288
4274,Castlebellingham,Ireland,-6.391149,53.8996586
4275,Leeds,United Kingdom,-1.56285,53.8145
4276,Moville,Ireland,-8.4242597,51.8910459
4277,Cabinteely,Ireland,-6.1603828,53.2599034
4278,Ballymun,Ireland,-6.264963,53.3897152
4279,Ratoath,Ireland,-6.4671298,53.5050031
4280,Moycullen,Ireland,-9.159604,53.302644
4281,Dundrum,Ireland,-6.2508196,53.2866372
4282,Lucan,Ireland,-9.4904891,52.6396679
4283,Milton,United Kingdom,-2.955445,57.6727414
4284,Ballymun,Ireland,-6.264963,53.3897152
4285,Castleblayney,Ireland,-6.64937,54.10269
4286,London,United Kingdom,-0.1365486,51.5136143
4287,Norton,United Kingdom,-1.1202549,52.2679288
4288,Moycullen,Ireland,-9.159604,53.302644
4289,Tower,Ireland,-80.7087609,35.7797381
4290,Carrigaline,Ireland,-8.3929404,51.8113447
4291,Carrigaline,Ireland,-8.3929404,51.8113447
4292,Cloyne,Ireland,-6.2398782,53.32112
4293,Adare,Ireland,-6.176659,53.4487975
4294,Kilkenny,Ireland,-7.2584,52.655184
4295,West End,United Kingdom,0.04134,53.46464
4296,Eaton,United Kingdom,-0.9335791,53.2945961
4297,Leeds,United Kingdom,-1.56285,53.8145
4298,Dunlewy,Ireland,-6.1157412,53.2774963
4299,Newport,United Kingdom,1.6993747,52.6915552
4300,Oranmore,Ireland,-9.7359765,54.1433253
4301,Oughterard,Ireland,-6.1406578,53.2886387
4302,Gweedore,Ireland,-9.0288689,53.2737147
4303,Raphoe,Ireland,-8.2755058,52.2627273
4304,Cluain Meala,Ireland,-6.2611953,53.3881832
4305,Hatton,United Kingdom,-1.6462357,52.300713
4306,Balrothery,Ireland,-6.1884248,53.5879156
4307,Kildare,Ireland,-6.9140788,53.169971
4308,Norton,United Kingdom,-1.1202549,52.2679288
4309,Prosperous,Ireland,-6.7515223,53.2888321
4310,Lusk,Ireland,-6.1535181,53.5220275
4311,Bagenalstown,Ireland,-6.9692181,52.7009338
4312,Dún Laoghaire,Ireland,-6.133718,53.291512
4313,Horton,United Kingdom,-2.3523889,51.5598572
4314,Cill Airne,Ireland,-6.2890702,53.3201497
4315,London,United Kingdom,-0.1401487,51.4984999
4316,Marston,United Kingdom,-2.244703,52.721723
4317,Swindon,United Kingdom,-1.7880953,51.5487433
4318,Naas,Ireland,-6.67045,53.213319
4319,Kingston,United Kingdom,-2.355369,50.887101
4320,Thorpe,United Kingdom,-1.9847194,54.0521127
4321,Castlerea,Ireland,-8.6346959,53.7423435
4322,Bailieborough,Ireland,-6.9711886,53.916791
4323,Longford,Ireland,-7.8004329,53.7283566
4324,London,United Kingdom,-0.1365486,51.5136143
4325,Cobh,Ireland,-8.298942,51.848898
4326,Kiltamagh,Ireland,-8.9949917,53.8533151
4327,Upton,United Kingdom,-0.7009333,53.3723602
4328,Templeogue,Ireland,-6.3219759,53.2976886
4329,Aughrim,Ireland,-6.366762,53.2987724
4330,Norton,United Kingdom,-1.4631269,53.3326454
4331,Bristol,United Kingdom,-2.6467239,51.4063964
4332,Lucan,Ireland,-9.4904891,52.6396679
4333,Whitwell,United Kingdom,-1.555363,54.3886617
4334,Manorhamilton,Ireland,-8.1722002,54.3051891
4335,Ballymahon,Ireland,-7.7655701,53.5650926
4336,Milton,United Kingdom,-2.955445,57.6727414
4337,Birr,Ireland,-7.9139891,53.0949398
4338,Castlerea,Ireland,-8.6346959,53.7423435
4339,Ballinroad,Ireland,-7.5717688,52.1045472
4340,Birr,Ireland,-7.9139891,53.0949398
4341,Blessington,Ireland,-8.5111664,51.8858819
4342,Cobh,Ireland,-8.298942,51.848898
4343,Tallaght,Ireland,-6.3660863,53.2874153
4344,Bundoran,Ireland,-8.2817353,54.4771768
4345,Cill Airne,Ireland,-6.2890702,53.3201497
4346,Church End,United Kingdom,0.1405602,52.216745
4347,Ratoath,Ireland,-6.4671298,53.5050031
4348,Dean,United Kingdom,-1.504654,51.900276
4349,Thorpe,United Kingdom,-1.9847194,54.0521127
4350,Kiltamagh,Ireland,-8.9949917,53.8533151
4351,Confey,Ireland,-6.5028415,53.3806398
4352,Wirral,United Kingdom,-3.1605843,53.3758568
4353,Dungloe,Ireland,-6.3695384,53.3734053
4354,Newmarket on Fergus,Ireland,-8.8950821,52.7604883
4355,Liverpool,United Kingdom,-1.3347302,54.7598905
4356,Ballybofey,Ireland,-7.74208,54.70972
4357,Ashbourne,Ireland,-6.1215213,53.2724538
4358,Aughrim,Ireland,-6.366762,53.2987724
4359,Bayside,Ireland,-9.1097137,53.2582868
4360,Rathnew,Ireland,-6.374155,53.3223974
4361,Kinsealy-Drinan,Ireland,-6.1644997,53.4266145
4362,London,United Kingdom,-0.1255489,51.5195403
